current_account_nbr,transaction_type,cycle,first_purchase_ind,us_conversion
DnAvOkho6jO9tArp,SALE,1,N,378.92
DnAvOkho6jO9tArp,SALE,2,N,486.19
DnAvOkho6jO9tArp,SALE,3,N,499.98
DnAvOkho6jO9tArp,SALE,4,N,64.33
DnAvOkho6jO9tArp,SALE,5,N,342.83
DnAvOkho6jO9tArp,SALE,6,N,1639.3600000000001
DnAvOkho6jO9tArp,SALE,7,N,700.04
DnAvOkho6jO9tArp,SALE,8,N,3070.55
DnAvOkho6jO9tArp,SALE,9,N,2292.3
DnAvOkho6jO9tArp,SALE,10,N,362.82
DnAvOkho6jO9tArp,SALE,11,N,3514.5899999999997
DnAvOkho6jO9tArp,SALE,12,N,709.09
DnY8HYFBkKmLU4sE,SALE,1,N,88.68
DnY8HYFBkKmLU4sE,SALE,2,N,57.81
DnY8HYFBkKmLU4sE,SALE,5,N,36.81
DnY8HYFBkKmLU4sE,SALE,11,N,96.71
DnY8HYFBkKmLU4sE,SALE,12,N,461.78000000000003
Dnav6xrq1N2gjl2J,SALE,1,N,41.99
Dnav6xrq1N2gjl2J,SALE,2,N,41.99
Dnav6xrq1N2gjl2J,SALE,3,N,45.0
Dnav6xrq1N2gjl2J,SALE,5,N,900.58
Dnav6xrq1N2gjl2J,SALE,6,N,817.81
Dnav6xrq1N2gjl2J,SALE,7,N,221.01999999999998
Dnav6xrq1N2gjl2J,SALE,8,N,67.7
Dnav6xrq1N2gjl2J,SALE,9,N,137.97
Dnav6xrq1N2gjl2J,SALE,10,N,41.99
Dnav6xrq1N2gjl2J,SALE,11,N,267.78000000000003
Dnav6xrq1N2gjl2J,SALE,12,N,41.99
DnbKUcBVgOMUUmcM,SALE,1,N,6.15
DnbKUcBVgOMUUmcM,SALE,2,N,80.28999999999999
DnfhTPJX4jRSPH2U,SALE,2,N,454.7
DnfhTPJX4jRSPH2U,SALE,3,N,473.57
DnfhTPJX4jRSPH2U,SALE,4,N,66.26
DnfhTPJX4jRSPH2U,SALE,5,N,353.59
DnfhTPJX4jRSPH2U,SALE,6,N,244.23
DnfhTPJX4jRSPH2U,SALE,7,N,403.98
DnfhTPJX4jRSPH2U,SALE,8,N,532.5600000000001
DnfhTPJX4jRSPH2U,SALE,9,N,1086.83
DnfhTPJX4jRSPH2U,SALE,10,N,1087.16
DnfhTPJX4jRSPH2U,SALE,11,N,566.09
DnszdaNrgnnaW6Wh,SALE,11,N,0.0
DoRYEK6mHTFGPYj7,SALE,1,N,1696.48
DoRYEK6mHTFGPYj7,SALE,2,N,1419.82
DoRYEK6mHTFGPYj7,SALE,3,N,1916.95
DoRYEK6mHTFGPYj7,SALE,5,N,1633.7
DoRYEK6mHTFGPYj7,SALE,6,N,1862.19
DoRYEK6mHTFGPYj7,SALE,7,N,3087.01
DoRYEK6mHTFGPYj7,SALE,8,N,834.79
DoRYEK6mHTFGPYj7,SALE,9,N,1933.33
DoRYEK6mHTFGPYj7,SALE,10,N,1281.6
DoRYEK6mHTFGPYj7,SALE,11,N,1547.73
DoRYEK6mHTFGPYj7,SALE,12,N,2113.28
Dqdyi9rqaiQZcWOZ,SALE,1,N,502.81
Dqdyi9rqaiQZcWOZ,SALE,2,N,279.40999999999997
Dqdyi9rqaiQZcWOZ,SALE,3,N,557.08
Dqdyi9rqaiQZcWOZ,SALE,5,N,419.18
Dqdyi9rqaiQZcWOZ,SALE,6,N,534.14
Dqdyi9rqaiQZcWOZ,SALE,7,N,784.3000000000001
Dqdyi9rqaiQZcWOZ,SALE,8,N,720.46
Dqdyi9rqaiQZcWOZ,SALE,9,N,665.95
Dqdyi9rqaiQZcWOZ,SALE,10,N,1301.73
Dqdyi9rqaiQZcWOZ,SALE,11,N,456.7
Dqdyi9rqaiQZcWOZ,SALE,12,N,432.23
DrdiT4cFInPz9Kbc,SALE,1,N,466.84999999999997
DrdiT4cFInPz9Kbc,SALE,2,N,903.4799999999999
DrdiT4cFInPz9Kbc,SALE,3,N,709.83
DrdiT4cFInPz9Kbc,SALE,4,N,238.07999999999998
DrdiT4cFInPz9Kbc,SALE,5,N,157.26000000000002
DrdiT4cFInPz9Kbc,SALE,6,N,97.67
DrdiT4cFInPz9Kbc,SALE,7,N,30.729999999999997
DrdiT4cFInPz9Kbc,SALE,8,N,160.9
DrdiT4cFInPz9Kbc,SALE,9,N,880.0500000000001
DrdiT4cFInPz9Kbc,SALE,10,N,1078.7800000000002
DrdiT4cFInPz9Kbc,SALE,11,N,877.6899999999999
DrdiT4cFInPz9Kbc,SALE,12,N,136.33
Dt6r6OeRjp0b3xym,SALE,2,N,172.28
Dt6r6OeRjp0b3xym,SALE,3,N,110.75
Dt6r6OeRjp0b3xym,SALE,4,N,22.95
Dt6r6OeRjp0b3xym,SALE,6,N,147.78
Dt6r6OeRjp0b3xym,SALE,7,N,80.6
Dt6r6OeRjp0b3xym,SALE,8,N,137.1
Dt6r6OeRjp0b3xym,SALE,11,N,172.29999999999998
Dt6r6OeRjp0b3xym,SALE,12,N,129.88
DtM6R0DQSmH4qSFj,SALE,1,N,820.2
DtM6R0DQSmH4qSFj,SALE,2,N,757.76
DtM6R0DQSmH4qSFj,SALE,3,N,599.95
DtM6R0DQSmH4qSFj,SALE,5,N,1120.67
DtM6R0DQSmH4qSFj,SALE,6,N,1230.29
DtM6R0DQSmH4qSFj,SALE,7,N,1301.32
DtM6R0DQSmH4qSFj,SALE,8,N,581.77
DtM6R0DQSmH4qSFj,SALE,9,N,975.46
DtM6R0DQSmH4qSFj,SALE,10,N,1699.93
DtM6R0DQSmH4qSFj,SALE,11,N,423.97
DtM6R0DQSmH4qSFj,SALE,12,N,1136.7
DtN7QPr3IIeCJWG3,SALE,1,N,262.63
DtN7QPr3IIeCJWG3,SALE,2,N,146.93
DtN7QPr3IIeCJWG3,SALE,3,N,204.0
DtN7QPr3IIeCJWG3,SALE,4,N,3.97
DtN7QPr3IIeCJWG3,SALE,7,N,24.34
DtN7QPr3IIeCJWG3,SALE,7,Y,40.77
DtN7QPr3IIeCJWG3,SALE,8,N,130.23
DtN7QPr3IIeCJWG3,SALE,9,N,219.78
DtN7QPr3IIeCJWG3,SALE,10,N,46.97
DtN7QPr3IIeCJWG3,SALE,12,N,157.82999999999998
DuUnCpjDNMgRHkbW,SALE,1,N,784.62
DuUnCpjDNMgRHkbW,SALE,2,N,105.14
DuUnCpjDNMgRHkbW,SALE,10,N,130.44
DuUnCpjDNMgRHkbW,SALE,11,N,53.97
DuUnCpjDNMgRHkbW,SALE,12,N,574.55
DvHaNtmngp2asmf4,SALE,6,N,140.0
DvHaNtmngp2asmf4,SALE,7,N,102.89999999999999
DvHaNtmngp2asmf4,SALE,8,N,0.0
DvMdMOVq4zM2cgFv,SALE,1,N,2387.3
DvMdMOVq4zM2cgFv,SALE,2,N,208.13
DvMdMOVq4zM2cgFv,SALE,3,N,5763.370000000001
DvMdMOVq4zM2cgFv,SALE,12,N,288.62
DwYF0morynGZGJV4,SALE,12,N,5324.34
DwiuJ8Xttoo5dfoH,SALE,1,N,380.90999999999997
DwiuJ8Xttoo5dfoH,SALE,5,N,220.31
DwiuJ8Xttoo5dfoH,SALE,6,N,498.44
DwiuJ8Xttoo5dfoH,SALE,11,N,28.74
DwiuJ8Xttoo5dfoH,SALE,12,N,19.51
Dwwjp6Hzv4VQBg6u,SALE,2,N,1324.74
Dwwjp6Hzv4VQBg6u,SALE,3,N,2421.93
Dwwjp6Hzv4VQBg6u,SALE,4,N,132.75
DxTtKkQU6MwGzzSS,SALE,1,N,503.4
DxTtKkQU6MwGzzSS,SALE,2,N,140.26
DxTtKkQU6MwGzzSS,SALE,3,N,48.15
DxTtKkQU6MwGzzSS,SALE,5,N,505.07
DxTtKkQU6MwGzzSS,SALE,11,N,52.57
DyFPHrJSUXMjeBVr,SALE,3,N,0.0
DyFPHrJSUXMjeBVr,SALE,9,N,0.0
DyFPHrJSUXMjeBVr,SALE,10,N,0.0
Dzl71aXb5nzt0orz,SALE,1,N,2682.85
Dzl71aXb5nzt0orz,SALE,2,N,1658.93
Dzl71aXb5nzt0orz,SALE,3,N,1921.43
Dzl71aXb5nzt0orz,SALE,5,N,6452.44
Dzl71aXb5nzt0orz,SALE,6,N,3306.35
Dzl71aXb5nzt0orz,SALE,7,N,3484.6
Dzl71aXb5nzt0orz,SALE,8,N,3171.93
Dzl71aXb5nzt0orz,SALE,9,N,8274.94
Dzl71aXb5nzt0orz,SALE,10,N,3593.85
Dzl71aXb5nzt0orz,SALE,11,N,4258.08
Dzl71aXb5nzt0orz,SALE,12,N,3729.93
E1U0ggfjEgIvVcmW,SALE,1,N,2797.53
E1U0ggfjEgIvVcmW,SALE,2,N,3746.92
E1U0ggfjEgIvVcmW,SALE,3,N,4319.88
E1U0ggfjEgIvVcmW,SALE,4,N,316.95
E1U0ggfjEgIvVcmW,SALE,5,N,926.67
E1U0ggfjEgIvVcmW,SALE,6,N,3100.87
E1U0ggfjEgIvVcmW,SALE,7,N,2909.36
E1U0ggfjEgIvVcmW,SALE,8,N,2534.98
E1U0ggfjEgIvVcmW,SALE,9,N,1529.96
E1U0ggfjEgIvVcmW,SALE,10,N,2768.87
E1U0ggfjEgIvVcmW,SALE,11,N,4688.73
E1U0ggfjEgIvVcmW,SALE,12,N,3128.5
E1qhrILBl02kyYGo,SALE,4,N,16.96
E1qhrILBl02kyYGo,SALE,9,N,43.11
E2BuiPNimJTZx9hM,SALE,10,N,40.0
E4sz04ThN4PWHwqP,SALE,1,N,1150.6100000000001
E4sz04ThN4PWHwqP,SALE,2,N,1162.96
E4sz04ThN4PWHwqP,SALE,3,N,63.05
E4sz04ThN4PWHwqP,SALE,12,N,219.01999999999998
E4sz04ThN4PWHwqP,SALE,12,Y,137.0
E4tn1ikTk2WbH9XP,SALE,1,N,2757.99
E4tn1ikTk2WbH9XP,SALE,2,N,3672.2000000000003
E4tn1ikTk2WbH9XP,SALE,3,N,1185.39
E4tn1ikTk2WbH9XP,SALE,9,N,511.01
E4tn1ikTk2WbH9XP,SALE,10,N,830.8100000000001
E4tn1ikTk2WbH9XP,SALE,11,N,1363.28
E4tn1ikTk2WbH9XP,SALE,12,N,1232.33
E5E5YyaJvfpyNPr6,SALE,1,N,48.51
E5E5YyaJvfpyNPr6,SALE,2,N,2802.38
E5E5YyaJvfpyNPr6,SALE,3,N,3287.46
E5E5YyaJvfpyNPr6,SALE,4,N,2309.0
E5zQrLLCzI1HzsO5,SALE,1,N,1995.38
E5zQrLLCzI1HzsO5,SALE,2,N,5063.06
E5zQrLLCzI1HzsO5,SALE,3,N,2334.48
E5zQrLLCzI1HzsO5,SALE,4,N,1352.74
E5zQrLLCzI1HzsO5,SALE,5,N,1424.67
E5zQrLLCzI1HzsO5,SALE,6,N,3092.83
E5zQrLLCzI1HzsO5,SALE,7,N,6521.79
E5zQrLLCzI1HzsO5,SALE,8,N,4991.09
E5zQrLLCzI1HzsO5,SALE,9,N,7764.76
E5zQrLLCzI1HzsO5,SALE,10,N,1853.3799999999999
E5zQrLLCzI1HzsO5,SALE,11,N,3350.83
E5zQrLLCzI1HzsO5,SALE,12,N,3077.4300000000003
E609Cyo404xrdfJ9,SALE,1,N,282.68
E609Cyo404xrdfJ9,SALE,2,N,260.29
E609Cyo404xrdfJ9,SALE,3,N,257.65
E609Cyo404xrdfJ9,SALE,4,N,174.66
E609Cyo404xrdfJ9,SALE,6,N,319.91
E609Cyo404xrdfJ9,SALE,7,N,522.29
E609Cyo404xrdfJ9,SALE,8,N,512.25
E609Cyo404xrdfJ9,SALE,9,N,789.91
E609Cyo404xrdfJ9,SALE,10,N,296.18
E609Cyo404xrdfJ9,SALE,11,N,410.65
E609Cyo404xrdfJ9,SALE,12,N,341.32
E6xFjs1BEVFEfYwQ,SALE,1,N,0.0
E6xFjs1BEVFEfYwQ,SALE,2,N,0.0
E6xFjs1BEVFEfYwQ,SALE,3,N,0.0
E6xFjs1BEVFEfYwQ,SALE,7,N,0.0
E6xFjs1BEVFEfYwQ,SALE,8,N,0.0
E6xFjs1BEVFEfYwQ,SALE,9,N,0.0
E6xFjs1BEVFEfYwQ,SALE,10,N,0.0
E6xFjs1BEVFEfYwQ,SALE,11,N,0.0
E6xFjs1BEVFEfYwQ,SALE,12,N,0.0
E7cldFPp5DpJmw7i,SALE,1,N,30.56
E7cldFPp5DpJmw7i,SALE,2,N,30.56
E7cldFPp5DpJmw7i,SALE,3,N,30.56
E7cldFPp5DpJmw7i,SALE,5,N,173.72
E7cldFPp5DpJmw7i,SALE,6,N,37.72
E7cldFPp5DpJmw7i,SALE,7,N,327.11
E7cldFPp5DpJmw7i,SALE,8,N,6.36
E7cldFPp5DpJmw7i,SALE,9,N,62.260000000000005
E7cldFPp5DpJmw7i,SALE,10,N,30.56
E7cldFPp5DpJmw7i,SALE,11,N,30.56
E7cldFPp5DpJmw7i,SALE,12,N,30.56
E8s6GDJDLuTuA4wE,SALE,1,N,5513.719999999999
E8s6GDJDLuTuA4wE,SALE,2,N,1020.0600000000001
E8s6GDJDLuTuA4wE,SALE,3,N,327.28
E8s6GDJDLuTuA4wE,SALE,9,N,359.96999999999997
E8s6GDJDLuTuA4wE,SALE,10,N,439.0
E8s6GDJDLuTuA4wE,SALE,11,N,59.36
E8s6GDJDLuTuA4wE,SALE,12,N,2007.57
E9MVrOJLOnuZ91hr,SALE,1,N,1030.95
E9MVrOJLOnuZ91hr,SALE,2,N,1927.3000000000002
E9MVrOJLOnuZ91hr,SALE,3,N,722.1800000000001
E9MVrOJLOnuZ91hr,SALE,4,N,1721.98
E9MVrOJLOnuZ91hr,SALE,5,N,330.17
E9MVrOJLOnuZ91hr,SALE,6,N,1872.8
E9MVrOJLOnuZ91hr,SALE,7,N,1397.6399999999999
E9MVrOJLOnuZ91hr,SALE,8,N,1586.85
E9MVrOJLOnuZ91hr,SALE,9,N,845.84
E9MVrOJLOnuZ91hr,SALE,10,N,1324.71
E9MVrOJLOnuZ91hr,SALE,11,N,1315.3999999999999
E9MVrOJLOnuZ91hr,SALE,12,N,800.8100000000001
EAf2pjFPDHEO0FZ7,SALE,3,N,402.79
EAf2pjFPDHEO0FZ7,SALE,6,N,189.61
EAf2pjFPDHEO0FZ7,SALE,9,N,1500.0
EB0k9bxDPkqA6IEO,SALE,1,N,1055.98
EB0k9bxDPkqA6IEO,SALE,2,N,2208.11
EB0k9bxDPkqA6IEO,SALE,3,N,1234.77
EBalvVsHGPBpiWZU,SALE,1,N,4852.5
EBalvVsHGPBpiWZU,SALE,2,N,3757.58
EBalvVsHGPBpiWZU,SALE,3,N,9517.55
EBalvVsHGPBpiWZU,SALE,5,N,6198.25
EBalvVsHGPBpiWZU,SALE,6,N,4728.45
EBalvVsHGPBpiWZU,SALE,7,N,2888.92
EBalvVsHGPBpiWZU,SALE,8,N,4827.85
EBalvVsHGPBpiWZU,SALE,9,N,7504.34
EBalvVsHGPBpiWZU,SALE,10,N,4276.71
EBalvVsHGPBpiWZU,SALE,11,N,5068.21
EBalvVsHGPBpiWZU,SALE,12,N,3892.5099999999998
EDEgZno19z7koQKp,SALE,1,N,3001.6
EDEgZno19z7koQKp,SALE,2,N,2124.02
EDEgZno19z7koQKp,SALE,3,N,2207.83
EDEgZno19z7koQKp,SALE,4,N,1261.16
EDEgZno19z7koQKp,SALE,5,N,814.46
EDEgZno19z7koQKp,SALE,6,N,2534.3
EDEgZno19z7koQKp,SALE,7,N,2994.03
EDEgZno19z7koQKp,SALE,8,N,4808.29
EDEgZno19z7koQKp,SALE,9,N,3850.0699999999997
EDEgZno19z7koQKp,SALE,10,N,2770.0099999999998
EDEgZno19z7koQKp,SALE,11,N,2532.99
EDEgZno19z7koQKp,SALE,12,N,2168.29
EDG6LiKXh88gYUQ1,SALE,1,N,750.26
EDG6LiKXh88gYUQ1,SALE,2,N,393.18
EDG6LiKXh88gYUQ1,SALE,3,N,746.7
EDG6LiKXh88gYUQ1,SALE,4,N,253.58
EDG6LiKXh88gYUQ1,SALE,6,N,983.87
EDG6LiKXh88gYUQ1,SALE,6,Y,82.81
EDG6LiKXh88gYUQ1,SALE,7,N,1151.16
EDG6LiKXh88gYUQ1,SALE,8,N,676.84
EDG6LiKXh88gYUQ1,SALE,9,N,750.29
EDG6LiKXh88gYUQ1,SALE,10,N,696.19
EDG6LiKXh88gYUQ1,SALE,11,N,971.11
EDG6LiKXh88gYUQ1,SALE,12,N,888.15
EEdYO35yvJmRFI8z,SALE,1,N,312.06
EEdYO35yvJmRFI8z,SALE,2,N,225.18
EEdYO35yvJmRFI8z,SALE,3,N,95.0
EEdYO35yvJmRFI8z,SALE,5,N,273.06
EEdYO35yvJmRFI8z,SALE,6,N,564.42
EEdYO35yvJmRFI8z,SALE,7,N,1846.0
EEdYO35yvJmRFI8z,SALE,8,N,328.40999999999997
EEdYO35yvJmRFI8z,SALE,9,N,1067.1100000000001
EEdYO35yvJmRFI8z,SALE,10,N,659.14
EEdYO35yvJmRFI8z,SALE,11,N,162.61
EEmJCRciQG0U5QHl,SALE,1,N,2434.4
EEmJCRciQG0U5QHl,SALE,2,N,3808.11
EEmJCRciQG0U5QHl,SALE,3,N,2258.19
EEmJCRciQG0U5QHl,SALE,4,N,969.63
EEmJCRciQG0U5QHl,SALE,5,N,5972.7
EEmJCRciQG0U5QHl,SALE,6,N,2924.73
EEmJCRciQG0U5QHl,SALE,7,N,1401.08
EEmJCRciQG0U5QHl,SALE,8,N,2088.5699999999997
EEmJCRciQG0U5QHl,SALE,9,N,2634.56
EEmJCRciQG0U5QHl,SALE,10,N,1891.4099999999999
EEmJCRciQG0U5QHl,SALE,11,N,3739.85
EEmJCRciQG0U5QHl,SALE,12,N,1046.84
EFYB5n3QBRZupJ45,SALE,1,N,36.44
EFYB5n3QBRZupJ45,SALE,2,N,42.31
EFYB5n3QBRZupJ45,SALE,5,N,926.9300000000001
EFYB5n3QBRZupJ45,SALE,5,Y,150.0
EFYB5n3QBRZupJ45,SALE,8,N,27.04
EFYB5n3QBRZupJ45,SALE,12,N,1329.66
EFhcOx5y327e6nzM,SALE,1,N,1816.43
EFhcOx5y327e6nzM,SALE,2,N,2092.36
EFhcOx5y327e6nzM,SALE,3,N,474.49
EFhcOx5y327e6nzM,SALE,5,N,3987.08
EFhcOx5y327e6nzM,SALE,6,N,3214.21
EFhcOx5y327e6nzM,SALE,7,N,2775.01
EFhcOx5y327e6nzM,SALE,8,N,3609.76
EFhcOx5y327e6nzM,SALE,9,N,2853.32
EFhcOx5y327e6nzM,SALE,10,N,3752.13
EFhcOx5y327e6nzM,SALE,11,N,3308.3
EFhcOx5y327e6nzM,SALE,12,N,4257.86
EIETO2gUq51KJxEN,SALE,1,N,574.35
EIETO2gUq51KJxEN,SALE,2,N,992.0699999999999
EIETO2gUq51KJxEN,SALE,3,N,561.22
EIETO2gUq51KJxEN,SALE,4,N,1094.6200000000001
EIETO2gUq51KJxEN,SALE,5,N,597.71
EIETO2gUq51KJxEN,SALE,6,N,4094.4300000000003
EIETO2gUq51KJxEN,SALE,7,N,1216.5
EIETO2gUq51KJxEN,SALE,8,N,1317.33
EIETO2gUq51KJxEN,SALE,9,N,1201.8000000000002
EIETO2gUq51KJxEN,SALE,10,N,1323.16
EIETO2gUq51KJxEN,SALE,11,N,531.5300000000001
EIETO2gUq51KJxEN,SALE,12,N,1327.06
EIk1pvBvt128VQcY,SALE,1,N,450.83
EIk1pvBvt128VQcY,SALE,2,N,480.09999999999997
EIk1pvBvt128VQcY,SALE,3,N,2951.86
EIk1pvBvt128VQcY,SALE,4,N,273.01
EIk1pvBvt128VQcY,SALE,5,N,287.54
EIk1pvBvt128VQcY,SALE,6,N,1031.39
EIk1pvBvt128VQcY,SALE,7,N,1792.5
EIk1pvBvt128VQcY,SALE,8,N,654.85
EIk1pvBvt128VQcY,SALE,9,N,2988.4500000000003
EIk1pvBvt128VQcY,SALE,10,N,594.25
EIk1pvBvt128VQcY,SALE,11,N,526.76
EIk1pvBvt128VQcY,SALE,12,N,756.6
EKOnyCdZ7ZjWYNGl,SALE,1,N,2689.79
EKOnyCdZ7ZjWYNGl,SALE,2,N,1603.14
EKOnyCdZ7ZjWYNGl,SALE,3,N,960.16
EKzfhTvQNdsb4iNi,SALE,1,N,16.31
EKzfhTvQNdsb4iNi,SALE,2,N,10.0
EKzfhTvQNdsb4iNi,SALE,3,N,308.07
EKzfhTvQNdsb4iNi,SALE,4,N,20.95
EKzfhTvQNdsb4iNi,SALE,5,N,20.0
EKzfhTvQNdsb4iNi,SALE,6,N,40.0
EKzfhTvQNdsb4iNi,SALE,7,N,10.0
EKzfhTvQNdsb4iNi,SALE,8,N,336.95
EKzfhTvQNdsb4iNi,SALE,9,N,10.0
EKzfhTvQNdsb4iNi,SALE,10,N,54.62
EKzfhTvQNdsb4iNi,SALE,11,N,45.910000000000004
ELcLcKPT3EI2iT1J,SALE,1,N,1262.08
ELcLcKPT3EI2iT1J,SALE,2,N,778.98
ELcLcKPT3EI2iT1J,SALE,3,N,1367.06
ELcLcKPT3EI2iT1J,SALE,4,N,4190.25
ELcLcKPT3EI2iT1J,SALE,5,N,226.18
ELcLcKPT3EI2iT1J,SALE,6,N,1668.12
ELcLcKPT3EI2iT1J,SALE,7,N,991.02
ELcLcKPT3EI2iT1J,SALE,8,N,730.08
ELcLcKPT3EI2iT1J,SALE,9,N,1297.3799999999999
ELcLcKPT3EI2iT1J,SALE,10,N,1753.75
ELcLcKPT3EI2iT1J,SALE,11,N,610.71
ELcLcKPT3EI2iT1J,SALE,12,N,946.85
EM8Opoxj4CBfstVD,SALE,1,N,228.99
EM8Opoxj4CBfstVD,SALE,2,N,18.13
EM8Opoxj4CBfstVD,SALE,3,N,112.14
EM8Opoxj4CBfstVD,SALE,4,N,133.47
EM8Opoxj4CBfstVD,SALE,5,N,106.82
EM8Opoxj4CBfstVD,SALE,6,N,260.97
EM8Opoxj4CBfstVD,SALE,7,N,438.57
EM8Opoxj4CBfstVD,SALE,8,N,225.07
EM8Opoxj4CBfstVD,SALE,9,N,93.80999999999999
EM8Opoxj4CBfstVD,SALE,10,N,122.22
EM8Opoxj4CBfstVD,SALE,11,N,21.39
EM8Opoxj4CBfstVD,SALE,12,N,367.1
EMKwwBao1UKhpooS,SALE,1,N,4385.06
EMKwwBao1UKhpooS,SALE,2,N,1440.25
EMKwwBao1UKhpooS,SALE,3,N,2715.09
EMKwwBao1UKhpooS,SALE,11,N,1556.46
EMKwwBao1UKhpooS,SALE,12,N,3961.8
EOIf9WUblv67mxco,SALE,1,N,8721.07
EOIf9WUblv67mxco,SALE,2,N,1997.61
EOIf9WUblv67mxco,SALE,3,N,3466.75
EOIf9WUblv67mxco,SALE,5,N,1215.72
EOIf9WUblv67mxco,SALE,6,N,2580.4500000000003
EOIf9WUblv67mxco,SALE,7,N,376.51
EOIf9WUblv67mxco,SALE,8,N,2068.23
EOIf9WUblv67mxco,SALE,9,N,1708.66
EOIf9WUblv67mxco,SALE,10,N,1913.78
EOIf9WUblv67mxco,SALE,11,N,1855.67
EOIf9WUblv67mxco,SALE,12,N,1786.08
EP9ChNeIkOLbDMS1,SALE,1,N,2613.0
EP9ChNeIkOLbDMS1,SALE,2,N,1818.68
EP9ChNeIkOLbDMS1,SALE,3,N,2678.37
EP9ChNeIkOLbDMS1,SALE,6,N,1301.5
EP9ChNeIkOLbDMS1,SALE,7,N,1658.81
EP9ChNeIkOLbDMS1,SALE,8,N,3857.0
EP9ChNeIkOLbDMS1,SALE,9,N,2772.15
EP9ChNeIkOLbDMS1,SALE,10,N,2576.55
EP9ChNeIkOLbDMS1,SALE,11,N,2073.81
EP9ChNeIkOLbDMS1,SALE,12,N,2792.4
EQOMfCfSHIbLV26O,SALE,7,Y,1081.42
EQybyRpvvAoUQJ7M,SALE,1,N,38.0
EQybyRpvvAoUQJ7M,SALE,2,N,77.99000000000001
EQybyRpvvAoUQJ7M,SALE,3,N,1699.24
EQybyRpvvAoUQJ7M,SALE,5,N,38.0
EQybyRpvvAoUQJ7M,SALE,6,N,38.0
EQybyRpvvAoUQJ7M,SALE,7,N,127.22
EQybyRpvvAoUQJ7M,SALE,8,N,38.0
EQybyRpvvAoUQJ7M,SALE,9,N,97.99000000000001
EQybyRpvvAoUQJ7M,SALE,10,N,38.0
EQybyRpvvAoUQJ7M,SALE,11,N,39.09
EQybyRpvvAoUQJ7M,SALE,12,N,72.99
ER4t4Ybly2oUUDeD,SALE,1,N,285.56
ER4t4Ybly2oUUDeD,SALE,2,N,1107.3600000000001
ER4t4Ybly2oUUDeD,SALE,3,N,2105.96
ER4t4Ybly2oUUDeD,SALE,5,N,865.9300000000001
ER4t4Ybly2oUUDeD,SALE,6,N,1023.63
ER4t4Ybly2oUUDeD,SALE,7,N,316.65
ER4t4Ybly2oUUDeD,SALE,8,N,970.05
ER4t4Ybly2oUUDeD,SALE,9,N,505.75
ER4t4Ybly2oUUDeD,SALE,10,N,359.87
ER4t4Ybly2oUUDeD,SALE,11,N,831.44
ER4t4Ybly2oUUDeD,SALE,12,N,1732.05
ERyd1wSoJbWSCB9F,SALE,8,N,0.0
ERyd1wSoJbWSCB9F,SALE,9,N,0.0
ERyd1wSoJbWSCB9F,SALE,10,N,0.0
ERyd1wSoJbWSCB9F,SALE,11,N,0.0
ESKsP0gawZFTho84,SALE,2,N,181.49
ESKsP0gawZFTho84,SALE,3,N,57.97
ESx5R4repOFYDz0a,SALE,1,N,1919.61
ESx5R4repOFYDz0a,SALE,2,N,1466.9
ESx5R4repOFYDz0a,SALE,3,N,856.8199999999999
ESx5R4repOFYDz0a,SALE,4,N,215.14
ESx5R4repOFYDz0a,SALE,5,N,1053.28
ESx5R4repOFYDz0a,SALE,6,N,1678.13
ESx5R4repOFYDz0a,SALE,7,N,1795.94
ESx5R4repOFYDz0a,SALE,8,N,1579.79
ESx5R4repOFYDz0a,SALE,9,N,2184.48
ESx5R4repOFYDz0a,SALE,10,N,2826.0299999999997
ESx5R4repOFYDz0a,SALE,11,N,4041.4100000000003
ESx5R4repOFYDz0a,SALE,12,N,3101.2
ETWxIBf6uIj0Hs9v,SALE,1,N,4177.68
ETWxIBf6uIj0Hs9v,SALE,2,N,1710.65
ETWxIBf6uIj0Hs9v,SALE,3,N,5410.69
ETWxIBf6uIj0Hs9v,SALE,4,N,1855.33
ETWxIBf6uIj0Hs9v,SALE,5,N,389.84
ETWxIBf6uIj0Hs9v,SALE,6,N,2416.71
ETWxIBf6uIj0Hs9v,SALE,7,N,1647.65
ETWxIBf6uIj0Hs9v,SALE,8,N,9127.0
ETWxIBf6uIj0Hs9v,SALE,9,N,5940.44
ETWxIBf6uIj0Hs9v,SALE,10,N,1765.7
ETWxIBf6uIj0Hs9v,SALE,11,N,3224.15
ETWxIBf6uIj0Hs9v,SALE,12,N,7683.41
EUjlswsTcA6EIyBQ,SALE,1,N,2.4
EUjlswsTcA6EIyBQ,SALE,2,N,0.0
EUjlswsTcA6EIyBQ,SALE,3,N,0.0
EUjlswsTcA6EIyBQ,SALE,11,N,0.0
EUjlswsTcA6EIyBQ,SALE,12,N,0.0
EWMyPJrMwYZ7JMq9,SALE,1,N,117.98
EWMyPJrMwYZ7JMq9,SALE,1,Y,79.76
EWMyPJrMwYZ7JMq9,SALE,2,N,254.12
EWMyPJrMwYZ7JMq9,SALE,3,N,153.82
EWMyPJrMwYZ7JMq9,SALE,4,N,1803.21
EYMcbVMqRcTaGIRM,SALE,5,N,164.58999999999997
EYMcbVMqRcTaGIRM,SALE,6,N,47.69
EYMcbVMqRcTaGIRM,SALE,8,N,306.09
EYMcbVMqRcTaGIRM,SALE,9,N,92.44
EYMcbVMqRcTaGIRM,SALE,10,N,3.99
EYMcbVMqRcTaGIRM,SALE,11,N,15.37
